subject,condition,trial,targetx,targety,targetang,rotationval,cursorendpointy,cursorendpointx,conditionnumber,pathlength,movementduration,cursorobstaclexy,maxdev_cm,maxdev_angle,maxdev_x,max_y_peakvel,AUC,RMSExy,angmaxvel,block3,block5,block10,rotgroup
jl0516,train_CW,114,-3.109090909,11.61818182,105,1,11.70746124,-0.667011448,3,14.7575501,765.8237784,-3.804722921,-4.052711119,73.10573602,6.445920797,-3.923697554,33.52939241,2.267088,-38.62721091,38,22,11,1
jl0516,train_CW,115,6,10.41818182,60,1,12.26825769,-0.295984018,3,11.95668638,564,-0.235859177,-0.341030489,47.96002774,1.649992226,-0.162282517,2.080316898,0.182088617,-1.589984216,38,23,11,1
jl0516,train_CW,116,-3.109090909,11.61818182,105,1,11.56399315,-0.653156127,3,13.74129677,764,-3.500492084,-3.837925682,73.57543899,6.252556499,-3.628981863,32.34762007,2.242630184,-36.96350815,38,23,11,1
jl0516,train_CW,117,3.109090909,11.61818182,75,1,12.45260402,-0.063806889,3,12.27358265,630.0151966,-0.442801091,-0.442801091,69.01900848,4.031414245,-0.437323622,3.566320463,0.260951297,-4.897390182,39,23,11,1
jl0516,train_CW,118,-6,10.41818182,120,1,11.60461892,0.0013937,3,17.71588857,881.6515422,-4.886751735,-5.809893832,81.96715356,7.415056224,-5.087463679,46.71430139,3.168024325,-47.17946158,39,23,11,1
jl0516,train_CW,119,0,12,90,1,12.11126942,-0.088655093,3,13.70098849,385.7053103,-2.412396415,-2.485050035,66.51275564,5.703910343,-2.438398349,23.3010436,1.526584709,-19.81583309,39,23,11,1
jl0516,train_CW,120,3.109090909,11.61818182,75,1,12.21984074,-0.231026228,3,11.95412191,500,-0.070896107,-0.373474436,72.7390882,9.116510477,-0.361556186,2.655227794,0.221949035,-2.6613363,40,24,12,1
jl0516,train_CW,121,0,12,90,1,11.61472816,-0.126247181,3,12.4060336,398.4178231,-1.715224619,-1.942815654,73.62315542,6.527313059,-1.933574229,16.1640917,1.083722675,-17.75473256,40,24,12,1
jl0516,train_CW,122,6,10.41818182,60,1,11.78773943,0.201720787,3,12.13104382,796.5711898,0.731173482,0.852723164,67.3149673,6.747700919,0.847158362,7.169379364,0.54775687,7.641849962,40,24,12,1
jl0516,train_CW,123,-6,10.41818182,120,1,11.72454879,-0.327672174,3,17.89291083,740.824507,-5.403198828,-6.190259868,79.20099992,7.162650143,-5.609490231,52.90867656,3.461282302,-50.55893648,41,24,12,1
jl0516,train_CW,124,-3.109090909,11.61818182,105,1,11.59826417,-0.039320644,3,13.97229944,523.3573167,-3.099311523,-3.27601791,74.40287342,5.504337649,-3.262920377,25.80074832,1.67199088,-28.62452092,41,24,12,1
jl0516,train_CW,125,3.109090909,11.61818182,75,1,12.60562822,-0.305511869,3,13.1653899,680,-0.042533962,-0.555847174,72.45204482,12.41948894,0.025170305,1.455180847,0.318665222,0.213613698,41,25,12,1
jl0516,train_CW,126,-3.109090909,11.61818182,105,1,11.57694888,-0.20345592,3,15.35743109,720,-3.804171007,-4.157690859,74.4821864,7.012256778,-4.041453437,37.10007033,2.487332864,-36.29009676,42,25,12,1
jl0516,train_CW,127,6,10.41818182,60,1,11.93916916,0.579508088,3,11.95007208,400,0.811275899,1.038111043,67.96179935,7.502026642,0.878514289,8.910695111,0.737489001,10.39919027,42,25,12,1
jl0516,train_CW,128,-6,10.41818182,120,1,11.17257371,-0.152997893,3,15.35711274,1054.216083,-4.444328918,-4.816126874,84.94872903,6.829060325,-4.617489202,37.85240545,2.608552986,-42.64245337,42,25,12,1
jl0516,train_CW,129,0,12,90,1,11.67652709,-0.51554086,3,12.22723041,478.2375832,-1.60596505,-1.733070108,78.02062906,8.062175428,-1.715008468,15.68053742,1.170672047,-14.68234335,43,25,12,1
jl0516,train_CW,130,6,10.41818182,60,1,10.8171997,0.836121799,3,11.0485779,540,0.908248907,1.055397657,67.95813412,7.652342556,0.998200771,9.138881791,0.810143672,10.55802747,43,26,13,1
jl0516,train_CW,131,3.109090909,11.61818182,75,1,11.53810717,-0.500989002,3,11.49605602,410.8648589,-1.588256048,-1.789330496,61.04483148,7.162317946,-1.789330496,15.8936811,1.231284202,-14.02683938,43,26,13,1
jl0516,train_CW,132,-6,10.41818182,120,1,11.12001084,-0.248442035,3,17.48651326,920,-4.410132301,-5.714107467,82.81080203,7.494043942,-4.410132301,45.30658176,3.200928077,-45.74712675,44,26,13,1
jl0516,train_CW,133,0,12,90,1,12.5638242,0.146829125,3,13.66170286,864,-1.820951421,-2.167613097,70.43119239,6.039355204,-1.689385251,16.80317368,1.04581732,-25.19905432,44,26,13,1
jl0516,train_CW,134,-3.109090909,11.61818182,105,1,11.75349136,-0.203593444,3,15.31905921,1321.321026,-3.30392423,-3.576826296,76.36748764,6.51899797,-3.576826296,32.85916531,2.18848233,-28.7525775,44,26,13,1
jl0516,train_CW,135,-6,10.41818182,120,1,11.43012176,-0.229061944,3,18.36528338,631.3734388,-5.703363897,-6.047998475,77.99780661,6.690114447,-5.923046576,55.60440604,3.488216292,-48.70788717,45,27,13,1
jl0516,train_CW,136,3.109090909,11.61818182,75,1,11.96603375,-0.329241785,3,11.95998574,288.3050682,-0.866309902,-0.967739917,67.17080675,6.985492457,-0.967739917,8.262368471,0.593636307,-7.887307115,45,27,13,1
jl0516,train_CW,137,6,10.41818182,60,1,13.00300901,0.116321667,3,12.66267682,460,0.400133404,0.670017192,64.94432085,7.979753556,0.526713093,5.219486259,0.424067289,5.502631679,45,27,13,1
jl0516,train_CW,138,0,12,90,1,12.48414995,-0.304363466,3,13.41956303,620,-1.789361886,-2.634503859,72.81605242,8.445761606,-2.043575798,20.70233174,1.524216365,-21.46516228,46,27,13,1
jl0516,train_CW,139,-3.109090909,11.61818182,105,1,11.76400809,-0.104854819,3,15.19621643,700,-3.22571919,-4.121288133,78.44709307,8.227237659,-3.880255946,35.66225222,2.427056026,-31.40864531,46,27,13,1
jl0516,train_CW,140,3.109090909,11.61818182,75,1,11.94608892,-0.464164328,3,12.01739663,238.6982127,-0.486791188,-0.600970987,71.99161895,10.65211021,-0.525275966,6.009741079,0.470292015,-4.567290304,46,28,14,1
jl0516,train_CW,141,-3.109090909,11.61818182,105,1,11.59968419,-0.437793094,3,14.49947178,660,-3.048152651,-3.453760271,80.74326353,7.59418374,-3.402768919,30.69136018,2.010789632,-27.62660932,47,28,14,1
jl0516,train_CW,142,6,10.41818182,60,1,11.80126572,0.113990175,3,11.6072975,303.3054632,0.256486762,0.455945535,63.8408053,6.750727235,0.256486762,3.384726083,0.295842714,3.663823095,47,28,14,1
jl0516,train_CW,143,0,12,90,1,12.17076845,0.166686118,3,13.25813543,417.1658809,-1.803549174,-2.45313363,72.24714186,7.604721583,-1.803549174,19.65309346,1.37743756,-23.85389649,47,28,14,1
jl0516,train_CW,144,-6,10.41818182,120,1,10.93909909,-0.482238384,3,16.85389645,800,-4.964905388,-5.728810678,82.35469597,7.387925974,-5.340498843,45.48190536,3.280713179,-45.38472288,48,28,14,1
jl0516,train_CW,145,-3.109090909,11.61818182,105,1,11.83825404,-0.078274064,3,15.90922954,612.7039637,-3.716283316,-3.805635192,69.93289933,5.411825255,-3.688500252,37.08276911,2.254540346,-28.42700336,48,29,14,1
jl0516,train_CW,146,-6,10.41818182,120,1,11.78446682,-0.153561161,3,18.78397673,820,-5.100676243,-5.987689772,83.51049094,8.06324167,-5.618718709,54.23947206,3.48395855,-44.15489868,48,29,14,1
jl0516,train_CW,147,6,10.41818182,60,1,11.60127661,0.177517832,3,12.44194908,640,0.562309695,1.024900907,66.06249275,9.597485252,0.88448896,7.809619323,0.64102596,7.71603492,49,29,14,1
jl0516,train_CW,148,0,12,90,1,11.63944483,-0.170171297,3,12.77453535,389.3797334,-1.975246139,-2.098443744,68.82535233,5.329000943,-1.9974383,15.99515785,1.131667388,-16.78716014,49,29,14,1
jl0516,train_CW,149,3.109090909,11.61818182,75,1,12.234075,-0.24187817,3,12.24780556,656.7494506,-0.151558628,-0.323233233,73.29872481,10.71798525,-0.109520546,2.435541223,0.233710003,-1.746608822,49,29,14,1
jl0516,train_CW,150,3.109090909,11.61818182,75,1,11.71856314,-0.126174188,3,11.81831808,464,0.069076828,-0.19236117,74.07910155,11.33156359,0.067369008,1.054531326,0.11136424,1.094501078,50,30,15,1
jl0516,train_CW,151,-3.109090909,11.61818182,105,1,11.33010565,-0.202241017,3,14.32338098,600,-2.618197085,-3.266792514,83.48347259,8.197539324,-2.857539874,27.62724285,1.949103038,-27.47174749,50,30,15,1
jl0516,train_CW,152,-6,10.41818182,120,1,11.65651404,-0.86897465,3,15.53408259,1038.615893,-3.87873283,-4.12639087,86.81881599,6.278452624,-3.87873283,39.76534133,2.59162666,-43.47805597,50,30,15,1
jl0516,train_CW,153,0,12,90,1,11.9726682,-0.017053177,3,13.15603123,1504,-1.500187916,-1.526803045,67.35878798,3.628821836,-1.442349545,11.2017076,0.871587753,-27.67434597,51,30,15,1
jl0516,train_CW,154,6,10.41818182,60,1,11.62358941,-0.006577695,3,12.64900737,1182.035484,-1.667942263,-1.679821772,34.60816429,3.571372797,-1.677260828,11.66411025,1.006317833,-23.48911041,51,30,15,1
jl0516,train_CW,155,-3.109090909,11.61818182,105,1,11.66901613,-0.066149805,3,13.84582998,1320.658109,-3.384895148,-3.385472072,67.66231195,4.425571486,-3.083848709,24.81139436,1.846813687,-27.87979849,51,31,15,1
jl0516,train_CW,156,0,12,90,1,11.87170462,-0.575113456,3,12.81747059,518.1612605,-2.57158159,-2.584446884,59.3294461,4.340583169,-1.979021835,19.04322744,1.450054361,-15.78484129,52,31,15,1
jl0516,train_CW,157,6,10.41818182,60,1,12.24733542,-0.144024105,3,12.69863398,920,0.527580097,0.527580097,67.61823618,4.00416049,0.51301301,4.412413386,0.34023848,8.635301552,52,31,15,1
jl0516,train_CW,158,3.109090909,11.61818182,75,1,11.61765752,-0.077742633,3,11.60064,948.1129701,-0.71956431,-0.726204609,59.58287775,2.61211855,-0.71956431,7.003016764,0.540960354,-9.831589422,52,31,15,1
jl0516,train_CW,159,-6,10.41818182,120,1,11.97482644,0.117378,3,19.90915732,980,-6.324324154,-6.388346372,56.83198121,3.225063342,-5.745407827,60.45475644,3.624341745,-41.35204039,53,31,15,1
jl0516,train_CW,160,-3.109090909,11.61818182,105,1,11.37671106,-0.212619816,3,14.43097946,469.0481363,-3.905630458,-3.905630458,60.88322079,4.017520326,-3.337917491,29.23480906,2.177247808,-57.38345287,53,32,16,1
jl0516,train_CW,161,6,10.41818182,60,1,12.07339903,-0.324789326,3,12.13844682,680,-0.387081523,-0.58555518,57.03250656,11.11337603,-0.342313022,4.725971907,0.413183655,-4.031023586,53,32,16,1
jl0516,train_CW,162,3.109090909,11.61818182,75,1,12.11036016,-0.1648538,3,13.14762984,533.4684182,-1.107743458,-1.640848875,66.01293193,10.28780759,-1.221179005,14.47573669,1.084314739,-14.06131634,54,32,16,1
jl0516,train_CW,163,0,12,90,1,12.03885763,-0.187666741,3,14.18866611,1404,-2.755947204,-2.758975092,57.45723984,4.32037163,-2.40964833,24.97166743,1.574356014,-20.26785066,54,32,16,1
jl0516,train_CW,164,-6,10.41818182,120,1,11.29581314,-1.275562603,3,18.48470368,1296.764087,-5.825044166,-6.328173274,73.21410768,5.901406681,-5.486434296,58.88500149,3.726082376,-59.95554491,54,32,16,1
jl0516,train_CW,165,6,10.41818182,60,1,12.07011804,-0.288160441,3,12.15669139,892.1487099,-0.144805923,-0.291006691,45.45972095,1.11950048,-0.131047049,1.469883446,0.155496368,-1.669059717,55,33,16,1
jl0516,train_CW,166,0,12,90,1,12.065145,-0.025630195,3,13.7161549,953.7929479,-2.586950727,-2.619627419,61.52901623,4.849018879,-2.48866578,22.48716016,1.496074655,-21.94286312,55,33,16,1
jl0516,train_CW,167,-6,10.41818182,120,1,11.53037835,-0.435189837,3,17.41098453,1142.792747,-6.019627153,-6.125199338,70.97031034,5.281912614,-3.133261324,50.58767224,3.42494799,-71.73903562,55,33,16,1
jl0516,train_CW,168,3.109090909,11.61818182,75,1,11.23120089,-0.169193228,3,11.34102897,447.6495848,-0.97623133,-0.985543795,60.23937909,3.709132421,-0.845853532,6.969575011,0.538351332,-8.599530441,56,33,16,1
jl0516,train_CW,169,-3.109090909,11.61818182,105,1,11.6235914,-0.074209493,3,15.13581837,1420,-4.349121249,-4.382559635,55.22488302,3.708163345,-2.665969089,31.52296379,2.323579558,-62.84986485,56,33,16,1
jl0516,train_CW,170,0,12,90,1,12.44269644,-0.252901346,3,12.68566558,747.7592816,-1.707091829,-1.729451834,70.39719614,4.85646968,-1.701403159,16.27671367,1.170292456,-15.30013126,56,34,17,1
jl0516,train_CW,171,3.109090909,11.61818182,75,1,11.995744,0.650982823,3,11.90566606,305.9419354,-0.018574142,1.012772277,80.01695684,11.75715176,0.035918748,2.239941846,0.536697146,0.294440334,57,34,17,1
jl0516,train_CW,172,-6,10.41818182,120,1,12.23606426,-0.075048212,3,15.12452435,952.02379,-3.944572238,-4.138073058,81.2218739,5.115481487,-3.441917701,36.42705706,2.482017903,-49.29842668,57,34,17,1
jl0516,train_CW,173,6,10.41818182,60,1,11.92643448,0.06167126,3,11.98356345,1306.540182,0.216352256,0.778823907,64.61161552,9.724661727,0.440944696,4.71648109,0.462561045,4.483440229,57,34,17,1
jl0516,train_CW,174,-3.109090909,11.61818182,105,1,11.34611845,-0.348838239,3,14.16526652,986.1776287,-4.090816998,-4.247370038,67.86040195,5.581479353,-4.230372824,34.43600248,2.552668967,-39.32675043,58,34,17,1
jl0516,train_CW,175,-6,10.41818182,120,1,11.91731655,0.055439343,3,16.15169499,1024,-3.946559207,-3.968720604,72.893722,3.653283628,-3.946559207,32.0955923,2.019010792,-44.35282359,58,35,17,1
jl0516,train_CW,176,0,12,90,1,11.75605289,0.434885819,3,12.93514817,891.3114342,-1.404131571,-1.421293899,70.32236731,3.915142873,-1.31604973,10.80292326,0.878343918,-14.66260552,58,35,17,1
jl0516,train_CW,177,6,10.41818182,60,1,11.98459515,0.053174314,3,12.11664728,379.3960804,-0.07387699,-0.731625366,22.73184718,0.995097939,-0.014006438,3.132300141,0.345137616,-0.177969905,59,35,17,1
jl0516,train_CW,178,3.109090909,11.61818182,75,1,11.93826976,-0.208235886,3,12.28335262,454.9408786,-1.751591684,-1.751591684,52.20418627,4.155937526,-1.653377503,12.11771241,0.929882191,-16.60990637,59,35,17,1
jl0516,train_CW,179,-3.109090909,11.61818182,105,1,11.8887058,-0.133573583,3,14.1278562,720,-3.130334414,-3.386505312,72.96873082,5.372880497,-1.758932457,23.3536237,1.733825266,-38.79782549,59,35,17,1
jl0516,nocur_2,0,-6,10.41818182,120,1,11.29787124,3.856092476,4,17.84044832,1460.861503,-4.225743825,-4.348013279,65.22522988,3.070054238,-1.132316645,32.7378177,2.913005857,-7.595518689,0,0,0,1
jl0516,nocur_2,1,6,10.41818182,60,1,12.20161922,3.601092366,4,13.29774857,946.7127481,0.628296045,3.601092366,76.44303417,12.20161922,0.741970946,17.92209085,2.081234034,9.148588489,0,0,0,1
jl0516,nocur_2,2,-3.109090909,11.61818182,105,1,11.87677233,5.575697941,4,18.83362049,1107.618884,-3.550799482,5.575697941,-49.85171021,11.87677233,2.01405466,29.22198177,2.992326307,11.12918411,0,0,0,1
jl0516,nocur_2,3,3.109090909,11.61818182,75,-1,12.85310953,0.240098939,4,17.51520354,1096.425423,4.036660653,4.03792955,-64.15177328,4.670033702,4.014721008,35.62563255,2.375945181,38.46003096,1,0,0,1
jl0516,nocur_2,4,-6,10.41818182,120,-1,12.77458718,3.50837314,4,13.97243635,680,1.567317894,3.50837314,-44.64309146,12.77458718,1.606285476,24.82373096,2.13956055,20.08264204,1,0,0,1
jl0516,nocur_2,5,-3.109090909,11.61818182,105,-1,12.61876458,3.778068438,4,13.11721383,913.9592765,2.230629876,3.778068438,-58.33225691,12.61876458,2.817992983,32.27707703,2.642610254,21.76161773,1,1,0,1
jl0516,nocur_2,6,0,12,90,-1,9.887438445,3.235757105,4,11.41256885,458.6453977,3.203183221,4.282280533,-58.53681758,6.99813676,2.622778134,29.83654615,3.248813601,38.18039957,2,1,0,1
jl0516,nocur_2,7,6,10.41818182,60,-1,12.3258153,2.960908132,4,16.82461241,630.5961248,6.060983033,6.318742137,-71.57353212,5.604824072,5.049180812,60.40702007,4.267418464,64.69011804,2,1,0,1
jl0516,nocur_2,8,3.109090909,11.61818182,75,1,11.17778067,2.44748773,4,11.91178597,420,-0.24171118,2.44748773,87.3505737,11.17778067,-0.120199902,8.793505367,1.234694268,-1.395062813,2,1,0,1
jl0516,nocur_2,9,0,12,90,1,10.40797961,3.062792128,4,13.58701612,547.7994755,-2.106403301,3.062792128,-73.6022436,10.40797961,-0.664707708,18.46647111,1.981793867,-5.819091314,3,1,0,1
jl0516,nocur_2,10,-3.109090909,11.61818182,105,-1,11.9157526,2.901227923,4,13.17606257,1693.481234,2.609575418,3.413789464,-57.7893452,11.02091632,2.528718431,29.4222741,2.756091507,33.47541438,3,2,1,1
jl0516,nocur_2,11,-6,10.41818182,120,1,11.72276901,4.680854704,4,18.23268029,1440,-3.341424153,4.680854704,-38.23337186,11.72276901,-1.715585483,27.14571406,3.093091466,-10.58028313,3,2,1,1
jl0516,nocur_2,12,3.109090909,11.61818182,75,-1,14.27308644,0.072464476,4,17.22136858,1093.049776,3.556797028,3.848180667,-76.6015019,7.117507189,3.848180667,41.37093279,2.348607001,28.3984981,4,2,1,1
jl0516,nocur_2,13,0,12,90,1,11.59301389,2.065774091,4,12.66147581,540,-1.218796716,2.065774091,-79.89643705,11.59301389,-1.271167163,10.23685106,1.055274825,-14.83998807,4,2,1,1
jl0516,nocur_2,14,0,12,90,-1,12.68116092,0.889614947,4,14.13882203,553.2586988,2.872745227,3.100120631,-63.10115231,6.110976179,3.056433983,27.42570252,1.827456766,31.08958079,4,2,1,1
jl0516,nocur_2,15,-6,10.41818182,120,-1,12.89711947,3.925306736,4,13.57855025,1074.18492,1.442219433,3.925306736,-43.07209473,12.89711947,1.558677484,23.67234923,2.269567681,18.25821799,5,3,1,1
jl0516,nocur_2,17,3.109090909,11.61818182,75,1,13.16258557,3.444345803,4,12.66134579,171.9763095,2.350900733,3.444345803,89.66417993,13.16258557,0.860856259,32.23111599,2.876495374,43.29976117,5,3,1,1
jl0516,nocur_2,18,6,10.41818182,60,-1,12.13240512,5.796139721,4,19.00882397,922.4205078,7.776513266,7.833344543,-65.96945302,5.684879581,7.819184528,89.84449931,5.737292417,56.94071573,5,3,1,1
jl0516,nocur_2,19,6,10.41818182,60,1,10.42601441,4.417196518,4,11.91385555,742.4615548,1.398872332,4.417196518,82.96094875,10.42601441,1.155783837,20.5266073,2.521193882,17.39774874,6,3,1,1
jl0516,nocur_2,20,-3.109090909,11.61818182,105,1,11.23937792,5.368699273,4,18.07786486,677.4536606,-3.130520738,5.368699273,-49.46765307,11.23937792,-2.862558344,26.35139393,2.740453383,-41.2865894,6,3,1,1
jl0516,nocur_2,21,-3.109090909,11.61818182,105,-1,14.03232329,2.478824279,4,15.59277271,510.5200113,3.616867851,4.148166399,-49.89141296,8.851933217,3.817544861,47.7474545,3.166749164,36.42541456,6,4,2,1
jl0516,nocur_2,22,3.109090909,11.61818182,75,-1,12.8326699,3.654106447,4,16.50635305,639,5.452516112,5.997888865,-64.68986074,7.069931112,5.108145311,64.46520768,4.447885595,57.09826402,7,4,2,1
jl0516,nocur_2,23,-6,10.41818182,120,-1,12.41900165,3.347175308,4,14.04666603,561.7785365,3.600881571,4.143668068,-30.69377873,7.382051372,3.407271773,41.16309878,3.339823161,40.42567036,7,4,2,1
jl0516,nocur_2,24,0,12,90,1,10.92946104,4.650552026,4,11.14793344,340,0.366237341,4.650552026,-66.94995281,10.92946104,0.368789711,14.06115408,2.908911957,16.75028543,7,4,2,1
jl0516,nocur_2,25,-6,10.41818182,120,1,10.53045008,4.392696787,4,17.91858685,840,-3.286971945,4.392696787,-37.35691565,10.53045008,-1.42201156,21.56337833,2.533014103,-9.222647931,8,4,2,1
jl0516,nocur_2,26,6,10.41818182,60,-1,12.57765384,4.460382291,4,22.88000347,620,9.201316591,9.437177902,-62.35808119,5.979334559,9.035609805,109.9615416,6.608556571,68.78919794,8,5,2,1
jl0516,nocur_2,27,3.109090909,11.61818182,75,1,10.71888903,3.819697575,4,10.09835345,280,1.099335285,3.819697575,-85.38637275,10.71888903,0.3654478,18.71415929,2.75931459,15.5739108,8,5,2,1
jl0516,nocur_2,28,6,10.41818182,60,1,11.35709603,3.291234555,4,11.9998153,764.4978319,0.393660205,3.291234555,76.16134682,11.35709603,1.607583744,13.30989014,1.742844759,12.18509306,9,5,2,1
jl0516,nocur_2,29,0,12,90,-1,12.25824828,2.607122086,4,14.90603304,560,4.528949777,4.621715121,-49.63954696,5.438097276,4.621715121,44.14657096,3.097558056,40.36045304,9,5,2,1
kk0512,control,0,6,10.41818182,60,1,12.08856442,0.062582648,1,12.31015154,2363.930626,-0.827295804,-0.882168665,53.67057523,7.953134678,-0.804887464,7.063295121,0.557268081,-12.94738979,0,0,0,1
kk0512,control,1,3.109090909,11.61818182,75,1,11.91290054,0.014239603,1,12.43514946,2009.086426,0.096726755,-0.561489885,70.21755907,6.71127008,0.245740478,3.41719431,0.298161489,4.293332455,0,0,0,1
kk0512,control,2,-3.109090909,11.61818182,105,1,11.50507621,-0.421789143,1,16.09195366,1672.378615,-4.591295213,-4.795318316,62.49669387,5.232565437,-3.300072687,34.60159436,2.625688222,-51.72849674,0,0,0,1
kk0512,control,3,-6,10.41818182,120,1,11.93133757,0.072677476,1,17.46181837,2104,-5.675231854,-5.677113922,67.06937392,4.288799187,-4.946650337,41.43740524,3.197518194,-63.43151226,1,0,0,1
kk0512,control,4,0,12,90,1,12.06978388,0.050380684,1,13.7301807,1247.337457,-2.723337675,-2.835303739,59.77512723,4.866678785,-2.623575772,21.67841018,1.631954239,-36.79442673,1,0,0,1
kk0512,control,5,-6,10.41818182,120,1,11.85458778,0.039904714,1,18.80859195,1571.756553,-6.204553218,-6.275627045,67.49726987,4.814982916,-4.832957667,47.80889244,3.295039088,-69.57956358,1,1,0,1
kk0512,control,6,-3.109090909,11.61818182,105,1,12.03907166,-0.033305721,1,15.8953393,1300,-4.277343874,-4.639779617,66.737682,5.882930529,-4.169361266,35.49136477,2.479173891,-47.47548654,2,1,0,1
kk0512,control,7,6,10.41818182,60,1,12.08854039,-0.194427698,1,12.98424176,860.0598111,-1.198071736,-1.336089581,46.64221914,5.626705107,-1.092950111,9.14633727,0.66283011,-16.91613012,2,1,0,1
